Interpeduncular nucleus,Syndrome, Bloch-Sulzberger,IP(s)3, a metabolically stable analog of 1,4,5-inositol trisphosphate (IP3), inhibited action potential firing when injected into hippocampal pyramidal cells.,1989 Oct;3(4):461-71.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,Neurodegenerative Disorders,One brain region that commonly exhibits neuronal loss in several neurodegenerative disorders is the hippocampus, an area of the brain critical for the formation and retrieval of memories.,2014 Sep 3;9(9):e106009.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Caudate nucleus structure,Autistic Disorder,Another sign of the topographic selectivity of developmental alterations in the brain of individuals with autism was an increase in the volumes of the caudate nucleus and nucleus accumbens by 22% and 34%, respectively, and the reduced numerical density of neurons in the nucleus accumbens and putamen by 15% and 13%, respectively.,2014 Sep 18;2:141.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Anterodorsal nucleus of thalamus,Functional disorder,Increased production of amyloid β-peptide (Aβ) and altered processing of tau in Alzheimer's disease (AD) are associated with synaptic dysfunction, neuronal death and cognitive and behavioural deficits.,2014 Oct;42(5):1321-5.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Entire medulla oblongata,Hypertensive disease,We also tested the hypothesis that AT1ARs expressed by catecholaminergic C1 neurons in the rostral ventrolateral medulla play an important role in angiotensin-induced hypertension.,2014 Dec 1;99(12):1597-610.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebellum,Syndrome,Using rabbit and mouse antisera, and 7 MAbs, sections of neocortex, hippocampus, cerebellum, and spinal cord from Alzheimer's disease (AD), Down's syndrome (DS), and control cases were probed.,1989 May;134(5):973-8.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebellum,Spinal Cord Diseases,Using rabbit and mouse antisera, and 7 MAbs, sections of neocortex, hippocampus, cerebellum, and spinal cord from Alzheimer's disease (AD), Down's syndrome (DS), and control cases were probed.,1989 May;134(5):973-8.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Genus Hippocampus,Spinal Cord Diseases,Using rabbit and mouse antisera, and 7 MAbs, sections of neocortex, hippocampus, cerebellum, and spinal cord from Alzheimer's disease (AD), Down's syndrome (DS), and control cases were probed.,1989 May;134(5):973-8.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neostriatum,cortex bone disorders,Golgi staining of 3-NP-treated rat brain revealed significantly altered dendritic spine morphology and decreased spine density in the cortex and the striatum, as compared to the control.,2014 Dec 5;281:216-28.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Corpus striatum structure,cortex bone disorders,Golgi staining of 3-NP-treated rat brain revealed significantly altered dendritic spine morphology and decreased spine density in the cortex and the striatum, as compared to the control.,2014 Dec 5;281:216-28.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pedunculopontine Tegmental Nucleus,Parkinson Disease,Cholinergic neurons of the pedunculopontine tegmental nucleus (PPTg) are thought to be involved in cognitive functions such as sustained attention, and lesions of these cells have been documented in patients showing fluctuations of attention such as in Parkinson's disease or dementia with Lewy Body.,2015 Feb 1;278:107-14.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hypothalamic structure,Pituitary Diseases,The present paper describes the development and application of an enzyme-linked immunosorbent assay (ELISA) for the assessment of beta-endorphin-like immunoreactivity (beta-ELIR) level in the hypothalamus, the periaqueductal grey (PAG) and the pituitary of DBA/2 mice that were subjected to mild social stress (aggressive confrontation).,1989 Jul;46(1):25-8.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Genus Hippocampus,Bipolar Disorder,In this post-mortem study, we used design-based stereology on Nissl-stained serial sections to investigate the number of neurons, oligodendrocytes and astrocytes in substructures of the posterior hippocampus in eight patients with major depression, eight patients with bipolar disorder and ten control patients without a neuropsychiatric disorder.,2015 Jul;122(7):1019-33.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Corpus striatum structure,Huntington Disease,The most striking neuropathological finding in HD is the atrophy of the striatum.,2014 Sep 26;8:295.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,Hypertensive disease,Objective:                    To investigate the effect of curcumin on the injury in hippocampal neurons and the expression of regulated upon activation nonnal T-cell expressed and secreted (RANTES) in hippocamp during cerebral ischemia/reperfusion (I/R) in rats with spontaneous hypertension (SH).,2014 Jul;30(4):360-4, 367.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tectum Mesencephali,Retinal Diseases,38: 181-186, '83) we investigated whether cell death in the adult retina could be prevented by transplanting fetal (E16) thalamus and tectum to the proximal stump of the optic nerve of adult rats that was completely transected 2-3 mm behind the optic disc.,1989 Mar 15;281(3):467-78.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neostriatum,cortex bone disorders,Corticostriatal cocultures are utilized to recapitulate the cortex-striatum connection in vitro as a convenient model to investigate the development, function, and regulation of synapses formed between cortical and striatal neurons.,2016 Aug 1;116(2):380-90.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebellum,Retinal Diseases,Apart from the retina, we found transgene expression in subsets of periventricular neurons of the hypothalamus, Purkinje cells of the cerebellum, various cell types of the optic tectum, and mitral/ruffed cells of the olfactory bulb.,2016 Aug 15;524(12):2363-78.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Trigeminal Nuclei,Migraine Disorders,Objective:                    Activation of the trigeminal nucleus caudalis is believed to be involved in the pathomechanism of migraine.,2016 Apr;38(4):320-6.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebral cortex,Neurotoxicity Syndromes,Neurotoxicity assay, electrophysiological recording, and fluorescence Ca(2+) imaging were carried out using cultured cortical neurons to evaluate the underlying mechanisms.,2016 Jul;138(2):354-61.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CA1 field,Cognition Disorders,These data indicate that post-treatment with PRL confers differential neuroprotection against KA-induced neuronal loss in hippocampal subfield CA1, which correlates with a more mild cognitive deficit compared with the untreated control group.,2016 Jul 22;328:58-68.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Substantia nigra structure,Inflammatory disorder,Numerous genes involved in cell-cell signaling, nervous system development and function, inflammatory diseases/processes, and neurological diseases are enhanced in the substantia nigra of rats with α-SYN overexpression, and inhibited upon treatment with AZD1480.,2016 May 4;36(18):5144-59.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebellum,cortex bone disorders,Finally, we examined intrinsic functional connectivity between task-responsive portions of cerebellar lobules VIIb/VIIIa and cortex.,2016 Jun 1;36(22):6083-96.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neostriatum,Neurodegenerative Disorders,The use of siRNA-based therapies for the treatment of neurodegenerative disease requires efficient, nontoxic distribution to the affected brain parenchyma, notably the striatum and cortex.,2016 Aug 9;5(8):e344.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Genus Hippocampus,Alzheimer's Disease,Central nicotinic receptors have been implicated in Alzheimer's disease, seizure activity, the generation of slow-wave theta rhythm in the hippocampus and the potential abuse liability of nicotine.,1989 Oct 5;341(6241):439-42.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neostriatum,cortex bone disorders,for 14 days) was assessed by their effect on body weight, locomotor activity, grip strength, gait pattern and cognitive dysfunction and biochemical parameters for oxidative damage in the striatum and cortex regions of the brain.,2017 Dec;55(1):980-990.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Trigeminal Caudal Nucleus,Migraine Disorders,Noxious stimulation to the dura is known to activate trigeminal spinal subnucleus caudalis and upper cervical spinal cord (Vc/C1) neurons, causing migraine pain.,2017 Apr 24;647:14-19.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neostriatum,Gilles de la Tourette syndrome,Interneurons of the striatum, including the parvalbumin-expressing fast-spiking interneurons (FSIs) and the large cholinergic interneurons (CINs), are affected in patients with TS and in preclinical models of both ASD and TS.,2017 Aug 1;82(3):194-203.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Structure of supramammillary nucleus,Hamartoma Syndrome, Multiple,In sum, the results show both zebrin-related and non-zebrin-related physiological heterogeneity in SS-CS interactions among PCs, which suggests that the cerebellar cortex is more functionally diverse than is assumed by standard theories of cerebellar function.,2017 Aug 1;595(15):5341-5357.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Anterodorsal nucleus of thalamus,Alzheimer's Disease,Brain accumulation of soluble oligomers of the amyloid-β peptide (AβOs) is increasingly considered a key early event in the pathogenesis of Alzheimer's disease (AD).,2017 Sep;142(6):934-947.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pars Compacta,Parkinson Disease,Nigrosome 1, containing dopaminergic cells, in the substantia nigra pars compacta is hyperintense on SWI and has been called the swallow tail sign, disappearing with Parkinson disease.,2017 Sep;38(9):1737-1741.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Structure of nucleus prepositus,Spinal Cord Diseases,Biochemical analysis of the spinal cord revealed that SIRT1 induced HSP70i expression through deacetylation of HSF1 and that SOD1G93A-L/PrP-Sirt1 double transgenic mice contained less insoluble SOD1 than SOD1G93A-L mice.,2014 Aug 29;7:62.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Anterodorsal nucleus of thalamus,neuropathology disease,Aβ aggregate deposition in the form of senile plaques may lead to Alzheimer's disease (AD) neuropathology, although other pathological hallmarks (such as hyper-phosphorylated Tau deposition) also participate in this neurodegenerative process.,2014 Oct 10;278:354-66.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Midbrain and pons,Parkinson Disease,In Parkinson's disease, the level of CaV1 subtype mRNA was maintained in the midbrain and pons, despite cell loss in these areas.,2015 Mar;55(3):715-24.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Prosencephalon,Autism Spectrum Disorders,En2 (-/-) mice display ASD-like behaviors (social interactions, defective spatial learning, increased seizure susceptibility) accompanied by relevant neuropathological changes (loss of cerebellar and forebrain inhibitory neurons).,2014 Sep 1;2:92.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebral cortex,Functional disorder,Objective:                    To determine whether cortical hyperexcitability preceded the development of lower motor neuron (LMN) dysfunction in sporadic amyotrophic lateral sclerosis (ALS).,2015 Apr;126(4):803-9.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pyramidal Cells,cortex bone disorders,Amphetamine plus physical therapy also significantly increased the number of FGF-2 expressing pyramidal neurons of the contralesional cortex at 2 weeks post-stroke and resulted in significant axonal outgrowth from these neurons at 8 weeks post-stroke.,2014 Sep 17;9(9):e108031.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amygdaloid structure,Depressive disorder,Major depressive illness is among the most prevalent neuropsychiatric disorders and is associated with neuroplasticity deficits in limbic structures such as the amygdala.,2015 Jan 22;284:430-443.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Optic tract structure,DISORDERS OF THE OPTIC NERVE,During Wallerian degeneration, Hsp27 was upregulated in the optic nerve/optic tract and expressed de novo by astrocytes in the lateral geniculate nucleus and the stratum opticum of the superior colliculus.,2014 Dec 23;9(12):e114838.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Midbrain structure,Parkinson Disease,Parkinson's disease (PD) is a neurological disorder characterized by the loss of midbrain dopaminergic (DA) neurons.,2015 Jul;230(7):1614-29.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,Mood Disorders,Structural changes that alter hippocampal functional circuitry are implicated in learning impairments, mood disorders and epilepsy.,2015 Mar 12;288:10-23.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Structure of rubrospinal tract,Hamartoma Syndrome, Multiple,The norepinephrine (NE)-containing locus coeruleus (LC) neurons control posture as well as the gain of the vestibulospinal reflexes either through direct coeruleospinal (CS) projections or by inhibiting the dorsal pontine reticular formation (pRF) and the related medullary inhibitory reticulospinal (RS) system.,1989 Oct;127(4):275-303.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Internal capsule of brain,Spinal Cord Diseases,Results:                    ADC was increased and FA decreased in NMO patients in the posterior limb of the IC in the optic radiations and in spinal cord NAWM.,2012 Dec;39(5):295-300.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pituitary Gland,Pituitary Diseases,The pulsatile pattern of GnRH release, which results in the intermittent release of gonadotropic hormones from the pituitary, has a critical importance for reproductive function but the factors responsible from this release pattern are not known.,2012 Jan 30;1435:24-8.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,Lewy Body Disease,Consistent with the known relative preservation of memory in dementia with Lewy bodies compared with Alzheimer's disease, hippocampal connectivity was not found to be greater in dementia with Lewy bodies.,2012 Feb;135(Pt 2):569-81.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebral cortex,Neurodegenerative Disorders,Alzheimer's disease (AD) is an age-related, progressive and irreversible neurodegenerative disease that results in the loss of selected neurons throughout the basal forebrain, amygdala, hippocampus, and cortical area as well as progressive deficits of cognition and memory.,2013 Jan;12(1):157-64.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pyramidal Cells,cortex bone disorders,Cortical inhibition refers to a neurophysiological process in which gamma-aminobutyric acid (GABA) inhibitory interneurons selectively attenuate the activity of pyramidal neurons in the cortex.,2013 Jun;8(3):535-46.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebral cortex,cortex bone disorders,During the development of AD, neurofibrillary tangles progress in a fixed pattern, starting in the transentorhinal cortex followed by the hippocampus and cortical areas.,2012 Jun 27;32(26):8767-77.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Left frontal pole,Obsessive-Compulsive Disorder,Furthermore, before treatment, paediatric OCD patients, compared to the controls, showed larger GM volume in left frontal pole and left parietal cortex and larger WM volume in cingulum and corpus callosum.,2013 May;14(4):319-31.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Orbitofrontal cortex,Anxiety Disorders,Results:                    After adjusting for age, gender, and total intracranial volume, SAD (as compared with control) subjects had greater GM in the left parahippocampal and middle occipital, and bilateral supramarginal and angular cortices, and left cerebellum; and lower GM in bilateral temporal poles and left lateral orbitofrontal cortex.,2013 Jan 1;73(1):75-84.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Genus Hippocampus,Neurotoxicity Syndromes,These data suggest a possible link between the cognitive dysfunction associated with diabetes mellitus and the neurotoxicity of MG, which may alter the expression levels of cleaved Caspase-3, Bcl-2 and Bax in the hippocampus.,2012 Aug 21;1469:82-91.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,cortex bone disorders,Microinfarcts were spread throughout the deep cortex, subcortical tissue, and hippocampus and were comprised of a core positive for CD68 (a marker for reactive microglia and macrophages), surrounded by large regions of glial fibrillary acidic protein-positive reactive astrogliosis.,2012 Dec 12;32(50):17948-60.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebral cortex,Neurodevelopmental disorder,Delineating the complexities of neuronal migration is critical to our understanding of normal cerebral cortical formation and neurodevelopmental disorders resulting from neuronal migration defects.,2013;29:299-353.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Auditory area,Autistic Disorder,Present findings thus indicate that although there is loss of a relationship between white matter structure and auditory cortex function in autism spectrum disorders, and although there are delayed auditory responses in individuals with autism than compared with age-matched controls, M50 latency nevertheless decreases as a function of age in autism, parallel to the observation in typically developing controls (although with an overall latency delay).,2013 Nov 6;1537:79-85.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CA3 field,cortex bone disorders,Using simultaneous intracellular recordings in vivo in the cortex and hippocampus (especially in the CA3 region) we demonstrate that ν-complexes arise in the hippocampus and are subsequently transmitted to the cortex.,2013 Sep 18;8(9):e75257.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Temporal Lobe,Down Syndrome,Though non-neuronal cells in the brain are vital for the development, survival, and function of neurons, there is a paucity of comparative studies of normal development and DS, in particular in the temporal lobe, a region of interest for cognitive decline.,2013 Dec;31(8):796-803.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Anterodorsal nucleus of thalamus,Alzheimer's Disease,CADASIL is strikingly similar to early onset AD in that it is caused by germ line mutations in NOTCH 3 that generate toxic protein aggregates similar to those attributed to mutant forms of the amyloid precursor protein and presenilin genes.,2014 Mar;71(6):949-55.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Visual Cortex,cortex bone disorders,Concerning the layer-specific distribution of the retrogradely labeled somata in cortex, V1 provides the most pronounced feedforward-type outputs and receives (together with S1) most pronounced feedback-type inputs.,2015 Mar;220(2):955-77.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Structure of central sulcus,Hamartoma Syndrome, Multiple,More than 75% of the Purkinje cells carried nonvisual CS signals.,2014 Feb 26;34(9):3218-30.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Structure of central sulcus,Hamartoma Syndrome, Multiple,The average CS modulation was evaluated at each combination of stimulus frequency and amplitude.,2014 Feb 26;34(9):3218-30.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Genus Hippocampus,cortex bone disorders,Results:                    D-AIB AT was distributed throughout the brain, with high expression in the cortex and hippocampus.,2014 Apr 27;15:53.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebral cortex,cortex bone disorders,We observed OA1 immunoreactive cells in the hippocampus, cerebral cortex, cerebellum cortex, striatum, substantia nigra, hypothalamic median eminence and supraoptic nucleus, nucleus tractus solitarii and caudal ventrolateral medulla and rostral ventrolateral medulla, medial habenular nucleus and olfactory bulb.,2014 Nov;88:49-57.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,Syndrome,In the present study, the expression pattern of mGluR5 was investigated by immunocytochemistry in the developing hippocampus from patients with Down's syndrome (DS) and in adults with DS and AD.,2014;11(7):694-705.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Left temporal lobe structure,cortex bone disorders,Longitudinal analysis revealed a decrease of cortical thickness in the left temporal lobe of patients with ALS (parahippocampal region p=0.007 and fusiform cortex p=0.001).,2015 Mar;86(3):288-94.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tegmentum Mesencephali,Spinal Cord Diseases,Heterogeneous populations of tyrosine hydroxylase-, gamma aminobutyric acid-immunoreactive, as well as nicotinamide adenine dinucleotide phosphate diaphorase-positive cells were observed in proliferating cell nuclear antigen-immunoreactive proliferative zones in periventricular area of diencephalon, central grey layer of dorsomedial tegmentum, medulla and spinal cord.,2013 Jan 5;8(1):13-23.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,Alzheimer's Disease,Overall, the results revealed that 7.0T high-field nuclear magnetic resonance spectroscopy detected the lesions and functional changes in hippocampal neurons of Alzheimer's disease rats in vivo, allowing the possibility for assessing the success rate and grading of the amyloid beta (1-40) animal model of Alzheimer's disease.,2014 Feb 15;9(4):430-5.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CA3 field,Rett Syndrome,Neuronal dysfunction and changes in cortical excitability occur in RTT individuals and Mecp2-deficient mice, including hippocampal network hyperactivity and higher frequency of spontaneous multiunit spikes in the CA3 cell body layer.,2015 Feb;25(2):159-68.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Basal Forebrain,Alzheimer's Disease,Individuals with Alzheimer's disease (AD) exhibit extracellular senile plaques (SPs) of aggregated A beta and intracellular neurofibrillary tangles that contain hyperphosphorylated Tau protein (NFTs), and also an extensive loss in basal forebrain cholinergic neurons that innervate the hippocampus and neocortex.,2010 Dec;9(6):720-6.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Substantia innominata,cortex bone disorders,Since primary somatosensory (SI) cortex is likely to play an important role in processing sensory aspects of pain, we here assess whether monitoring SI cortex nociceptive C fibre evoked potentials can provide useful information about central changes related to hyperalgesia in rats.,2011 Apr;15(4):368-75.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Visual Cortex,Melkersson-Rosenthal Syndrome,Three weeks after ME, single voxel proton magnetic resonance spectroscopy ((1)H MRS) was performed over the visual cortex of each hemisphere in all animals with a point-resolved spectroscopy (PRESS) sequence at 7 T. The taurine (Tau) and N-acetylaspartate (NAA) levels were found to be significantly lower in the left visual cortex (contralateral to enucleated eye) for enucleated animals.,2011 Feb;29(1):25-30.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Genus Hippocampus,cortex bone disorders,Using light and electron microscopic techniques in combinations with immunohistochemistry, we observed that 5, 30, 60 and 180 min after cardiac arrest results in progressive neuronal damage that was most marked in the thalamus followed by cortex, hippocampus, hypothalamus and the brain stem.,2011 Jan;118(1):87-114.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Midbrain structure,Spinal Cord Diseases,In contrast, chronic inflammation of the hindpaw did not evoke equivalent changes in serotonin levels in the spinal cord and midbrain and nociceptive thresholds dropped in a parallel manner in all strains.,2010 Oct 26;6:70.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Anterodorsal nucleus of thalamus,Alzheimer's Disease,Nonfibrillar, water-soluble low-molecular weight assemblies of the amyloid β-protein (Aβ) are believed to play an important role in Alzheimer's disease (AD).,2010 Oct 27;30(43):14411-9.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Parietal Lobe,cortex bone disorders,As the presence of VGF peptides within the human cortex has been somewhat elucidated, they were studied postmortem in the frontal, parietal, and temporal cortex areas of control subjects and patients affected by Parkinson's disease, and in parietal cortex samples from patients with Alzheimer's disease.,2010 Dec;217(6):683-93.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,Spinal Cord Diseases,This review shows that oxytocin induces penile erection also when injected in some of these areas (e.g., ventral tegmental area, ventral subiculum of the hippocampus, posteromedial cortical nucleus of the amygdala and thoraco-lumbar spinal cord).,2011 Jan;35(3):939-55.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marginal Sulcus,Depressive disorder,To evaluate gene-environment interactions, FSL and FRL animals were separated from their mothers for 3 h from postnatal days 2 to 14 (maternal separation; MS), since early-life trauma is considered an important antecedent of depression.,2011 Jul;14(6):834-55.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Anterodorsal nucleus of thalamus,Meningeal disorder,We show that the results obtained with this method are not affected by partial RNA degradation and use it to identify a novel alternatively spliced beta APP714 mRNA that is present at low abundance in each of the many human brain regions, peripheral tissues, and cell lines that we have examined; demonstrate that nonneuronal cells in the adult human brain and meninges produce appreciable beta APP695, beta APP751, and beta APP770 mRNA; and identify changes in beta APP gene expression in the AD brain and meninges that may contribute to amyloid deposition.,1990 Feb;4(2):253-67.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pituitary Gland,Pituitary Diseases,There was a positive correlation between mRNA in the pituitary and circulating protein levels for LH and FSH, and both gonadotropins were positively correlated with plasma 11-ketotestosterone.,2011 Jan;152(1):281-90.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neostriatum,Parkinson Disease,This study explored whether DOPAL is detectable in human striatum - especially in the putamen (Pu), the main site of dopamine depletion in Parkinson disease - and is related to other neurochemical indices of catecholamine stores and metabolism in Parkinson disease.,2011 May;18(5):703-10.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebellum,Spinal Cord Diseases,At the presymptomatic state of 1-month-old CLN8(mnd) mice, we found an upregulation of GRP78 and activation of the transcription factor-6 (ATF6) in all structures examined, an activation of a CHOP-dependent pathway in the cerebellum, hippocampus and retina, a caspase-12-dependent pathway in the retina and no activation of these two pathways in the cerebral cortex and spinal cord.,2011 Jan 25;488(3):258-62.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebral cortex,Retinal Diseases,Here we investigate whether discrete, cortical activity patterns can be elicited via electrical stimulation of a feline retina using a custom, 14 channel, silicone rubber and Pt electrode array arranged in two hexagons comprising seven electrodes each.,2010;2010:5879-82.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hypothalamic structure,Pituitary Diseases,Therefore, the existence of circulating metabolic cues which directly modulate the hypothalamus-pituitary-gonad axis is predictable.,2011;93(1):9-18.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Structure of subthalamic nucleus,Functional disorder,The activity patterns of subthalamic nucleus (STN) neurons are intimately linked to motor function and dysfunction and arise through the complex interaction of intrinsic properties and inhibitory and excitatory synaptic inputs.,2010 Nov 24;30(47):16025-40.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
