"brainregion","disease","count"
"Claustral structure","Lubs X-linked mental retardation syndrome","28184"
"Claustral structure","Fragile X Tremor Ataxia Syndrome","28185"
"Claustral structure","Idiopathic pneumonia syndrome","28186"
"Claustral structure","Creutzfeldt-Jakob Disease, Sporadic","28187"
"Claustral structure","Fetal Alcohol Spectrum Disorders","28188"
"Claustral structure","Coffin-Siris syndrome","28189"
"Claustral structure","Congenital chromosomal disease","28190"
"Claustral structure","Tic disorder","28191"
"Claustral structure","Olmsted syndrome","28192"
"Substantia innominata","Pervasive Development Disorder","28193"
"Substantia innominata","Autism Spectrum Disorders","28194"
"Substantia innominata","Autistic Disorder","28195"
"Substantia innominata","Neurodevelopmental disorder","28196"
"Substantia innominata","Huntington Disease","28197"
"Substantia innominata","Disorder nervous system","28198"
"Substantia innominata","Disorders, Mental","28199"
"Substantia innominata","Bipolar Disorder","28200"
"Substantia innominata","Fragile X Syndrome","28201"
"Substantia innominata","Parkinsonian Disorders","28202"
"Substantia innominata","Hereditary Diseases","28203"
"Substantia innominata","Feline urological syndrome","28204"
"Substantia innominata","neuropathology disease","28205"
"Substantia innominata","Ataxia as late effect of cerebrovascular disease","28206"
"Substantia innominata","Developmental delay (disorder)","28207"
"Substantia innominata","Kallmann Syndrome","28208"
"Substantia innominata","Motor Neuron Disease","28209"
"Substantia innominata","Attention deficit hyperactivity disorder","28210"
"Substantia innominata","Lysosomal Storage Diseases","28211"
"Substantia innominata","Williams Syndrome","28212"
"Substantia innominata","Niemann-Pick Disease, Type C","28213"
"Substantia innominata","Dystonia Disorders","28214"
"Substantia innominata","Familial Alzheimer Disease (FAD)","28215"
"Substantia innominata","Prader-Willi Syndrome","28216"
"Substantia innominata","Machado-Joseph Disease","28217"
"Substantia innominata","Gilles de la Tourette syndrome","28218"
"Substantia innominata","Mood Disorders","28219"
"Substantia innominata","Migraine Disorders","28220"
"Substantia innominata","Gaucher Disease","28221"
"Substantia innominata","Communicable Diseases","28222"
"Substantia innominata","Prion Diseases","28223"
"Substantia innominata","Obsessive-Compulsive Disorder","28224"
"Substantia innominata","Pelizaeus-Merzbacher Disease","28225"
"Substantia innominata","Movement Disorders","28226"
"Substantia innominata","Klinefelter Syndrome","28227"
"Substantia innominata","Virus Diseases","28228"
"Substantia innominata","Psychotic Disorders","28229"
"Substantia innominata","Idiopathic Hypereosinophilic Syndrome","28230"
"Substantia innominata","Niemann-Pick disease, type C2","28231"
"Substantia innominata","Bardet-Biedl Syndrome","28232"
"Substantia innominata","Angelman Syndrome","28233"
"Substantia innominata","Lung diseases","28234"
"Substantia innominata","Fetal Alcohol Syndrome","28235"
"Substantia innominata","Neuromuscular Diseases","28236"
"Substantia innominata","Lafora Disease","28237"
"Substantia innominata","22q13.3 Deletion Syndrome","28238"
"Substantia innominata","Diseases of inner ear","28239"
"Substantia innominata","Mucocutaneous Lymph Node Syndrome","28240"
"Substantia innominata","Hamartoma Syndrome, Multiple","28241"
"Substantia innominata","CNS disorder","28242"
"Substantia innominata","Mitochondrial Diseases","28243"
"Substantia innominata","Pancreatic Diseases","28244"
"Substantia innominata","Van der Woude syndrome","28245"
"Substantia innominata","Rabies (disorder)","28246"
"Substantia innominata","DISORDERS OF THE OPTIC NERVE","28247"
"Substantia innominata","Rubinstein-Taybi Syndrome","28248"
"Substantia innominata","Dyskinetic syndrome","28249"
"Substantia innominata","Attention Deficit Disorder","28250"
"Substantia innominata","Creutzfeldt-Jakob disease","28251"
"Substantia innominata","Sensitization (disorder)","28252"
"Substantia innominata","Cohen syndrome","28253"
"Substantia innominata","Lesch-Nyhan Syndrome","28254"
"Substantia innominata","Rare Diseases","28255"
"Substantia innominata","Thyroid Diseases","28256"
"Substantia innominata","Menkes Kinky Hair Syndrome","28257"
"Substantia innominata","Language Disorders","28258"
"Substantia innominata","Hashimoto Disease","28259"
"Substantia innominata","Degenerative disorder","28260"
"Substantia innominata","Chorea Acanthocytosis Syndrome","28261"
"Substantia innominata","Gerstmann-Straussler-Scheinker Disease","28262"
"Substantia innominata","Lens Diseases","28263"
"Substantia innominata","Skin endocrine disorder","28264"
"Substantia innominata","Metabolic Syndrome X","28265"
"Substantia innominata","Mobius Syndrome","28266"
"Substantia innominata","Metabolic Diseases","28267"
"Substantia innominata","Timothy syndrome","28268"
"Substantia innominata","Zika virus disease (disorder)","28269"
"Substantia innominata","Stress Disorders, Traumatic","28270"
"Substantia innominata","Shprintzen syndrome","28271"
"Substantia innominata","Nail-Patella Syndrome","28272"
"Substantia innominata","Norrie disease","28273"
"Substantia innominata","Testicular Diseases","28274"
"Substantia innominata","Alexander Disease","28275"
"Substantia innominata","Noonan Syndrome","28276"
"Substantia innominata","Nijmegen Breakage Syndrome","28277"
"Substantia innominata","DiGeorge Syndrome","28278"
"Substantia innominata","Canavan Disease","28279"
"Substantia innominata","Zellweger Syndrome","28280"
"Substantia innominata","Speech Disorders","28281"
"Substantia innominata","Opitz-Frias syndrome","28282"
"Substantia innominata","Anxiety Disorders","28283"
"Substantia innominata","Cerebellar Diseases","28284"
"Substantia innominata","Sandhoff Disease","28285"
"Substantia innominata","Pick Disease of the Brain","28286"
"Substantia innominata","Allan-Herndon-Dudley syndrome","28287"
"Substantia innominata","Neoplastic disease","28288"
"Substantia innominata","Glycogen storage disease type II","28289"
"Substantia innominata","other psychiatric disorders","28290"
"Substantia innominata","Developmental reading disorder","28291"
"Substantia innominata","Cockayne Syndrome","28292"
"Substantia innominata","Fabry Disease","28293"
"Substantia innominata","Seasonal Affective Disorder","28294"
"Substantia innominata","Acute infectious disease","28295"
"Substantia innominata","Inflammatory Bowel Diseases","28296"
"Substantia innominata","CHARGE Syndrome","28297"
"Substantia innominata","Panic Disorder","28298"
"Substantia innominata","Gardner Syndrome","28299"
"Substantia innominata","Mowat-Wilson syndrome","28300"
"Substantia innominata","Bone Diseases","28301"
"Substantia innominata","Usher Syndrome","28302"
"Substantia innominata","Congenital Disorders","28303"
"Substantia innominata","Autoimmune Diseases","28304"
"Substantia innominata","Niemann-Pick Diseases","28305"
"Substantia innominata","Mirror movements (disorder)","28306"
"Substantia innominata","Stereotypic Movement Disorder","28307"
"Substantia innominata","Hallervorden-Spatz Syndrome","28308"
"Substantia innominata","Sensorineural hearing loss (disorder)","28309"
"Substantia innominata","Uterine Diseases","28310"
"Substantia innominata","Hereditary Neurodegenerative Disorder","28311"
"Substantia innominata","Leigh Disease","28312"
"Substantia innominata","Demyelinating Diseases","28313"
"Substantia innominata","Marfan Syndrome","28314"
"Substantia innominata","22q11 Deletion Syndrome","28315"
"Substantia innominata","Chimera (disorder)","28316"
"Substantia innominata","Idiopathic disease","28317"
"Substantia innominata","Premature aging syndrome","28318"
"Substantia innominata","Chronic Fatigue Syndrome","28319"
"Substantia innominata","Cornelia De Lange Syndrome","28320"
"Substantia innominata","Camurati-Engelmann Syndrome","28321"
"Substantia innominata","Oculorespiratory syndrome","28322"
"Substantia innominata","Substance Use Disorders","28323"
"Substantia innominata","Nose Diseases","28324"
"Substantia innominata","Memory Disorders","28325"
"Substantia innominata","Arterial Tortuosity Syndrome","28326"
"Substantia innominata","Andersen Syndrome","28327"
"Substantia innominata","Lubs X-linked mental retardation syndrome","28328"
"Substantia innominata","Fragile X Tremor Ataxia Syndrome","28329"
"Substantia innominata","Idiopathic pneumonia syndrome","28330"
"Substantia innominata","Creutzfeldt-Jakob Disease, Sporadic","28331"
"Substantia innominata","Fetal Alcohol Spectrum Disorders","28332"
"Substantia innominata","Coffin-Siris syndrome","28333"
"Substantia innominata","Congenital chromosomal disease","28334"
"Substantia innominata","Tic disorder","28335"
"Substantia innominata","Olmsted syndrome","28336"
"Cerebellar Nuclei","Pervasive Development Disorder","28337"
"Cerebellar Nuclei","Neurodevelopmental disorder","28338"
"Cerebellar Nuclei","Hereditary Diseases","28339"
"Cerebellar Nuclei","Feline urological syndrome","28340"
"Cerebellar Nuclei","Ataxia as late effect of cerebrovascular disease","28341"
"Cerebellar Nuclei","Brain Diseases","28342"
"Cerebellar Nuclei","Developmental delay (disorder)","28343"
"Cerebellar Nuclei","Kallmann Syndrome","28344"
"Cerebellar Nuclei","Motor Neuron Disease","28345"
"Cerebellar Nuclei","Attention deficit hyperactivity disorder","28346"
"Cerebellar Nuclei","Lysosomal Storage Diseases","28347"
"Cerebellar Nuclei","Williams Syndrome","28348"
"Cerebellar Nuclei","Niemann-Pick Disease, Type C","28349"
"Cerebellar Nuclei","Dystonia Disorders","28350"
"Cerebellar Nuclei","Familial Alzheimer Disease (FAD)","28351"
"Cerebellar Nuclei","Prader-Willi Syndrome","28352"
"Cerebellar Nuclei","Machado-Joseph Disease","28353"
"Cerebellar Nuclei","Migraine Disorders","28354"
"Cerebellar Nuclei","Gaucher Disease","28355"
"Cerebellar Nuclei","Communicable Diseases","28356"
"Cerebellar Nuclei","Prion Diseases","28357"
"Cerebellar Nuclei","Obsessive-Compulsive Disorder","28358"
"Cerebellar Nuclei","Pelizaeus-Merzbacher Disease","28359"
"Cerebellar Nuclei","Movement Disorders","28360"
"Cerebellar Nuclei","Klinefelter Syndrome","28361"
"Cerebellar Nuclei","Virus Diseases","28362"
"Cerebellar Nuclei","Psychotic Disorders","28363"
"Cerebellar Nuclei","Idiopathic Hypereosinophilic Syndrome","28364"
"Cerebellar Nuclei","Niemann-Pick disease, type C2","28365"
"Cerebellar Nuclei","Bardet-Biedl Syndrome","28366"
"Cerebellar Nuclei","Angelman Syndrome","28367"
"Cerebellar Nuclei","Lung diseases","28368"
"Cerebellar Nuclei","Fetal Alcohol Syndrome","28369"
"Cerebellar Nuclei","Neuromuscular Diseases","28370"
"Cerebellar Nuclei","Lafora Disease","28371"
"Cerebellar Nuclei","22q13.3 Deletion Syndrome","28372"
"Cerebellar Nuclei","CNS disorder","28373"
"Cerebellar Nuclei","Mitochondrial Diseases","28374"
"Cerebellar Nuclei","Rubinstein-Taybi Syndrome","28375"
"Cerebellar Nuclei","Dyskinetic syndrome","28376"
"Cerebellar Nuclei","Attention Deficit Disorder","28377"
"Cerebellar Nuclei","Creutzfeldt-Jakob disease","28378"
"Cerebellar Nuclei","Lesch-Nyhan Syndrome","28379"
"Cerebellar Nuclei","Rare Diseases","28380"
"Cerebellar Nuclei","Thyroid Diseases","28381"
"Cerebellar Nuclei","Menkes Kinky Hair Syndrome","28382"
"Cerebellar Nuclei","Language Disorders","28383"
"Cerebellar Nuclei","Hashimoto Disease","28384"
"Cerebellar Nuclei","Degenerative disorder","28385"
"Cerebellar Nuclei","Chorea Acanthocytosis Syndrome","28386"
"Cerebellar Nuclei","Gerstmann-Straussler-Scheinker Disease","28387"
"Cerebellar Nuclei","Metabolic Syndrome X","28388"
"Cerebellar Nuclei","Mobius Syndrome","28389"
"Cerebellar Nuclei","Metabolic Diseases","28390"
"Cerebellar Nuclei","Zika virus disease (disorder)","28391"
"Cerebellar Nuclei","Shprintzen syndrome","28392"
"Cerebellar Nuclei","Nail-Patella Syndrome","28393"
"Cerebellar Nuclei","Alexander Disease","28394"
"Cerebellar Nuclei","Noonan Syndrome","28395"
"Cerebellar Nuclei","Nijmegen Breakage Syndrome","28396"
"Cerebellar Nuclei","DiGeorge Syndrome","28397"
"Cerebellar Nuclei","Canavan Disease","28398"
"Cerebellar Nuclei","Speech Disorders","28399"
"Cerebellar Nuclei","Opitz-Frias syndrome","28400"
"Cerebellar Nuclei","Sandhoff Disease","28401"
"Cerebellar Nuclei","Pick Disease of the Brain","28402"
"Cerebellar Nuclei","Allan-Herndon-Dudley syndrome","28403"
"Cerebellar Nuclei","Neoplastic disease","28404"
"Cerebellar Nuclei","Glycogen storage disease type II","28405"
"Cerebellar Nuclei","other psychiatric disorders","28406"
"Cerebellar Nuclei","Developmental reading disorder","28407"
"Cerebellar Nuclei","Cockayne Syndrome","28408"
"Cerebellar Nuclei","Fabry Disease","28409"
"Cerebellar Nuclei","Seasonal Affective Disorder","28410"
"Cerebellar Nuclei","Inflammatory Bowel Diseases","28411"
"Cerebellar Nuclei","CHARGE Syndrome","28412"
"Cerebellar Nuclei","Panic Disorder","28413"
"Cerebellar Nuclei","Gardner Syndrome","28414"
"Cerebellar Nuclei","Mowat-Wilson syndrome","28415"
"Cerebellar Nuclei","Bone Diseases","28416"
"Cerebellar Nuclei","Usher Syndrome","28417"
"Cerebellar Nuclei","Meningeal disorder","28418"
"Cerebellar Nuclei","Congenital Disorders","28419"
"Cerebellar Nuclei","Autoimmune Diseases","28420"
"Cerebellar Nuclei","Niemann-Pick Diseases","28421"
"Cerebellar Nuclei","Mirror movements (disorder)","28422"
"Cerebellar Nuclei","Stereotypic Movement Disorder","28423"
"Cerebellar Nuclei","Hallervorden-Spatz Syndrome","28424"
"Cerebellar Nuclei","Sensorineural hearing loss (disorder)","28425"
"Cerebellar Nuclei","Uterine Diseases","28426"
"Cerebellar Nuclei","Hereditary Neurodegenerative Disorder","28427"
"Cerebellar Nuclei","Demyelinating Diseases","28428"
"Cerebellar Nuclei","Marfan Syndrome","28429"
"Cerebellar Nuclei","22q11 Deletion Syndrome","28430"
"Cerebellar Nuclei","Chimera (disorder)","28431"
"Cerebellar Nuclei","Idiopathic disease","28432"
"Cerebellar Nuclei","Premature aging syndrome","28433"
"Cerebellar Nuclei","Chronic Fatigue Syndrome","28434"
"Cerebellar Nuclei","Cornelia De Lange Syndrome","28435"
"Cerebellar Nuclei","Camurati-Engelmann Syndrome","28436"
"Cerebellar Nuclei","Oculorespiratory syndrome","28437"
"Cerebellar Nuclei","Substance Use Disorders","28438"
"Cerebellar Nuclei","Nose Diseases","28439"
"Cerebellar Nuclei","Memory Disorders","28440"
"Cerebellar Nuclei","Cardiovascular Diseases","28441"
"Cerebellar Nuclei","Arterial Tortuosity Syndrome","28442"
"Cerebellar Nuclei","Andersen Syndrome","28443"
"Cerebellar Nuclei","Lubs X-linked mental retardation syndrome","28444"
"Cerebellar Nuclei","Fragile X Tremor Ataxia Syndrome","28445"
"Cerebellar Nuclei","Idiopathic pneumonia syndrome","28446"
"Cerebellar Nuclei","Creutzfeldt-Jakob Disease, Sporadic","28447"
"Cerebellar Nuclei","Fetal Alcohol Spectrum Disorders","28448"
"Cerebellar Nuclei","Coffin-Siris syndrome","28449"
"Cerebellar Nuclei","Congenital chromosomal disease","28450"
"Cerebellar Nuclei","Tic disorder","28451"
"Cerebellar Nuclei","Olmsted syndrome","28452"
"Pontine nuclei","Hereditary Diseases","28453"
"Pontine nuclei","Feline urological syndrome","28454"
"Pontine nuclei","Ataxia as late effect of cerebrovascular disease","28455"
"Pontine nuclei","Developmental delay (disorder)","28456"
"Pontine nuclei","Kallmann Syndrome","28457"
"Pontine nuclei","Attention deficit hyperactivity disorder","28458"
"Pontine nuclei","Lysosomal Storage Diseases","28459"
"Pontine nuclei","Williams Syndrome","28460"
"Pontine nuclei","Familial Alzheimer Disease (FAD)","28461"
"Pontine nuclei","Prader-Willi Syndrome","28462"
"Pontine nuclei","Mood Disorders","28463"
"Pontine nuclei","Migraine Disorders","28464"
"Pontine nuclei","Gaucher Disease","28465"
"Pontine nuclei","Communicable Diseases","28466"
"Pontine nuclei","Prion Diseases","28467"
"Pontine nuclei","Obsessive-Compulsive Disorder","28468"
"Pontine nuclei","Pelizaeus-Merzbacher Disease","28469"
"Pontine nuclei","Movement Disorders","28470"
"Pontine nuclei","Klinefelter Syndrome","28471"
"Pontine nuclei","Virus Diseases","28472"
"Pontine nuclei","Psychotic Disorders","28473"
"Pontine nuclei","Idiopathic Hypereosinophilic Syndrome","28474"
"Pontine nuclei","Niemann-Pick disease, type C2","28475"
"Pontine nuclei","Bardet-Biedl Syndrome","28476"
"Pontine nuclei","Angelman Syndrome","28477"
"Pontine nuclei","Lung diseases","28478"
"Pontine nuclei","Neuromuscular Diseases","28479"
"Pontine nuclei","Lafora Disease","28480"
"Pontine nuclei","22q13.3 Deletion Syndrome","28481"
"Pontine nuclei","CNS disorder","28482"
"Pontine nuclei","Mitochondrial Diseases","28483"
"Pontine nuclei","Pancreatic Diseases","28484"
"Pontine nuclei","Rabies (disorder)","28485"
"Pontine nuclei","Rubinstein-Taybi Syndrome","28486"
"Pontine nuclei","Dyskinetic syndrome","28487"
"Pontine nuclei","Creutzfeldt-Jakob disease","28488"
"Pontine nuclei","Lesch-Nyhan Syndrome","28489"
"Pontine nuclei","Rare Diseases","28490"
"Pontine nuclei","Thyroid Diseases","28491"
"Pontine nuclei","Menkes Kinky Hair Syndrome","28492"
"Pontine nuclei","Language Disorders","28493"
"Pontine nuclei","Hashimoto Disease","28494"
"Pontine nuclei","Degenerative disorder","28495"
"Pontine nuclei","Chorea Acanthocytosis Syndrome","28496"
"Pontine nuclei","Gerstmann-Straussler-Scheinker Disease","28497"
"Pontine nuclei","Metabolic Syndrome X","28498"
"Pontine nuclei","Mobius Syndrome","28499"
"Pontine nuclei","Metabolic Diseases","28500"
"Pontine nuclei","Zika virus disease (disorder)","28501"
"Pontine nuclei","Stress Disorders, Traumatic","28502"
"Pontine nuclei","Shprintzen syndrome","28503"
"Pontine nuclei","Norrie disease","28504"
"Pontine nuclei","Testicular Diseases","28505"
"Pontine nuclei","Alexander Disease","28506"
"Pontine nuclei","Noonan Syndrome","28507"
"Pontine nuclei","Nijmegen Breakage Syndrome","28508"
"Pontine nuclei","DiGeorge Syndrome","28509"
"Pontine nuclei","Canavan Disease","28510"
"Pontine nuclei","Zellweger Syndrome","28511"
"Pontine nuclei","Speech Disorders","28512"
"Pontine nuclei","Opitz-Frias syndrome","28513"
"Pontine nuclei","Anxiety Disorders","28514"
"Pontine nuclei","Cerebellar Diseases","28515"
"Pontine nuclei","Sandhoff Disease","28516"
"Pontine nuclei","Pick Disease of the Brain","28517"
"Pontine nuclei","Allan-Herndon-Dudley syndrome","28518"
"Pontine nuclei","Neoplastic disease","28519"
"Pontine nuclei","Glycogen storage disease type II","28520"
"Pontine nuclei","other psychiatric disorders","28521"
"Pontine nuclei","Developmental reading disorder","28522"
"Pontine nuclei","Cockayne Syndrome","28523"
"Pontine nuclei","Fabry Disease","28524"
"Pontine nuclei","Seasonal Affective Disorder","28525"
"Pontine nuclei","Acute infectious disease","28526"
"Pontine nuclei","Inflammatory Bowel Diseases","28527"
"Pontine nuclei","CHARGE Syndrome","28528"
"Pontine nuclei","Panic Disorder","28529"
"Pontine nuclei","Gardner Syndrome","28530"
"Pontine nuclei","Mowat-Wilson syndrome","28531"
"Pontine nuclei","Bone Diseases","28532"
"Pontine nuclei","Usher Syndrome","28533"
"Pontine nuclei","Meningeal disorder","28534"
"Pontine nuclei","Congenital Disorders","28535"
"Pontine nuclei","Autoimmune Diseases","28536"
"Pontine nuclei","Niemann-Pick Diseases","28537"
"Pontine nuclei","Mirror movements (disorder)","28538"
"Pontine nuclei","Stereotypic Movement Disorder","28539"
"Pontine nuclei","Hallervorden-Spatz Syndrome","28540"
"Pontine nuclei","Sensorineural hearing loss (disorder)","28541"
"Pontine nuclei","Uterine Diseases","28542"
"Pontine nuclei","Hereditary Neurodegenerative Disorder","28543"
"Pontine nuclei","Demyelinating Diseases","28544"
"Pontine nuclei","Marfan Syndrome","28545"
"Pontine nuclei","22q11 Deletion Syndrome","28546"
"Pontine nuclei","Chimera (disorder)","28547"
"Pontine nuclei","Idiopathic disease","28548"
"Pontine nuclei","Premature aging syndrome","28549"
"Pontine nuclei","Chronic Fatigue Syndrome","28550"
"Pontine nuclei","Cornelia De Lange Syndrome","28551"
"Pontine nuclei","Camurati-Engelmann Syndrome","28552"
"Pontine nuclei","Oculorespiratory syndrome","28553"
"Pontine nuclei","Substance Use Disorders","28554"
"Pontine nuclei","Memory Disorders","28555"
"Pontine nuclei","Cardiovascular Diseases","28556"
"Pontine nuclei","Arterial Tortuosity Syndrome","28557"
"Pontine nuclei","Andersen Syndrome","28558"
"Pontine nuclei","Lubs X-linked mental retardation syndrome","28559"
"Pontine nuclei","Fragile X Tremor Ataxia Syndrome","28560"
"Pontine nuclei","Idiopathic pneumonia syndrome","28561"
"Pontine nuclei","Creutzfeldt-Jakob Disease, Sporadic","28562"
"Pontine nuclei","Fetal Alcohol Spectrum Disorders","28563"
"Pontine nuclei","Coffin-Siris syndrome","28564"
"Pontine nuclei","Congenital chromosomal disease","28565"
"Pontine nuclei","Tic disorder","28566"
"Pontine nuclei","Olmsted syndrome","28567"
"Auditory area","Hereditary Diseases","28568"
"Auditory area","Ataxia as late effect of cerebrovascular disease","28569"
"Auditory area","Developmental delay (disorder)","28570"
"Auditory area","Kallmann Syndrome","28571"
"Auditory area","Lysosomal Storage Diseases","28572"
"Auditory area","Williams Syndrome","28573"
"Auditory area","Familial Alzheimer Disease (FAD)","28574"
"Auditory area","Prader-Willi Syndrome","28575"
"Auditory area","Gaucher Disease","28576"
"Auditory area","Communicable Diseases","28577"
"Auditory area","Prion Diseases","28578"
"Auditory area","Pelizaeus-Merzbacher Disease","28579"
"Auditory area","Movement Disorders","28580"
"Auditory area","Klinefelter Syndrome","28581"
"Auditory area","Virus Diseases","28582"
"Auditory area","Idiopathic Hypereosinophilic Syndrome","28583"
"Auditory area","Niemann-Pick disease, type C2","28584"
"Auditory area","Shy-Drager Syndrome","28585"
"Auditory area","Bardet-Biedl Syndrome","28586"
"Auditory area","Angelman Syndrome","28587"
"Auditory area","Neuromuscular Diseases","28588"
"Auditory area","Lafora Disease","28589"
"Auditory area","22q13.3 Deletion Syndrome","28590"
"Auditory area","Mitochondrial Diseases","28591"
"Auditory area","Rabies (disorder)","28592"
"Auditory area","Rubinstein-Taybi Syndrome","28593"
"Auditory area","Creutzfeldt-Jakob disease","28594"
"Auditory area","Lesch-Nyhan Syndrome","28595"
"Auditory area","Rare Diseases","28596"
"Auditory area","Thyroid Diseases","28597"
"Auditory area","Menkes Kinky Hair Syndrome","28598"
"Auditory area","Language Disorders","28599"
"Auditory area","Chorea Acanthocytosis Syndrome","28600"
"Auditory area","Gerstmann-Straussler-Scheinker Disease","28601"
"Auditory area","Mobius Syndrome","28602"
"Auditory area","Metabolic Diseases","28603"
"Auditory area","Zika virus disease (disorder)","28604"
"Auditory area","Shprintzen syndrome","28605"
"Auditory area","Norrie disease","28606"
"Auditory area","Testicular Diseases","28607"
"Auditory area","Alexander Disease","28608"
"Auditory area","Noonan Syndrome","28609"
"Auditory area","Nijmegen Breakage Syndrome","28610"
"Auditory area","DiGeorge Syndrome","28611"
"Auditory area","Canavan Disease","28612"
"Auditory area","Zellweger Syndrome","28613"
"Auditory area","Speech Disorders","28614"
"Auditory area","Opitz-Frias syndrome","28615"
"Auditory area","Cerebellar Diseases","28616"
"Auditory area","Sandhoff Disease","28617"
"Auditory area","Pick Disease of the Brain","28618"
"Auditory area","Allan-Herndon-Dudley syndrome","28619"
"Auditory area","Neoplastic disease","28620"
"Auditory area","Glycogen storage disease type II","28621"
"Auditory area","other psychiatric disorders","28622"
"Auditory area","Developmental reading disorder","28623"
"Auditory area","Cockayne Syndrome","28624"
"Auditory area","Fabry Disease","28625"
"Auditory area","Acute infectious disease","28626"
"Auditory area","Inflammatory Bowel Diseases","28627"
"Auditory area","CHARGE Syndrome","28628"
"Auditory area","Panic Disorder","28629"
"Auditory area","Gardner Syndrome","28630"
"Auditory area","Mowat-Wilson syndrome","28631"
"Auditory area","Bone Diseases","28632"
"Auditory area","Usher Syndrome","28633"
"Auditory area","Meningeal disorder","28634"
"Auditory area","Congenital Disorders","28635"
"Auditory area","Autoimmune Diseases","28636"
"Auditory area","Niemann-Pick Diseases","28637"
"Auditory area","Mirror movements (disorder)","28638"
"Auditory area","Stereotypic Movement Disorder","28639"
"Auditory area","Hallervorden-Spatz Syndrome","28640"
"Auditory area","Sensorineural hearing loss (disorder)","28641"
"Auditory area","Uterine Diseases","28642"
"Auditory area","Hereditary Neurodegenerative Disorder","28643"
"Auditory area","22q11 Deletion Syndrome","28644"
"Auditory area","Idiopathic disease","28645"
"Auditory area","Premature aging syndrome","28646"
"Auditory area","Chronic Fatigue Syndrome","28647"
"Auditory area","Cornelia De Lange Syndrome","28648"
"Auditory area","Camurati-Engelmann Syndrome","28649"
"Auditory area","Oculorespiratory syndrome","28650"
"Auditory area","Substance Use Disorders","28651"
"Auditory area","Memory Disorders","28652"
"Auditory area","Lubs X-linked mental retardation syndrome","28653"
"Auditory area","Fragile X Tremor Ataxia Syndrome","28654"
"Auditory area","Idiopathic pneumonia syndrome","28655"
"Auditory area","Creutzfeldt-Jakob Disease, Sporadic","28656"
"Auditory area","Fetal Alcohol Spectrum Disorders","28657"
"Auditory area","Coffin-Siris syndrome","28658"
"Auditory area","Congenital chromosomal disease","28659"
"Auditory area","Tic disorder","28660"
"Auditory area","Olmsted syndrome","28661"
"Thalamic Nuclei","Pervasive Development Disorder","28662"
"Thalamic Nuclei","Parkinson Disease","28663"
"Thalamic Nuclei","Autism Spectrum Disorders","28664"
"Thalamic Nuclei","Neurodevelopmental disorder","28665"
"Thalamic Nuclei","Huntington Disease","28666"
"Thalamic Nuclei","Disorders, Mental","28667"
"Thalamic Nuclei","Rett Syndrome","28668"
"Thalamic Nuclei","Bipolar Disorder","28669"
"Thalamic Nuclei","Fragile X Syndrome","28670"
"Thalamic Nuclei","Hereditary Diseases","28671"
"Thalamic Nuclei","Feline urological syndrome","28672"
"Thalamic Nuclei","Ataxia as late effect of cerebrovascular disease","28673"
"Thalamic Nuclei","Brain Diseases","28674"
"Thalamic Nuclei","Developmental delay (disorder)","28675"
"Thalamic Nuclei","Major Depressive Disorder","28676"
"Thalamic Nuclei","Kallmann Syndrome","28677"
"Thalamic Nuclei","Attention deficit hyperactivity disorder","28678"
"Thalamic Nuclei","Pituitary Diseases","28679"
"Thalamic Nuclei","Lysosomal Storage Diseases","28680"
"Thalamic Nuclei","Williams Syndrome","28681"
"Thalamic Nuclei","Niemann-Pick Disease, Type C","28682"
"Thalamic Nuclei","Dystonia Disorders","28683"
"Thalamic Nuclei","Familial Alzheimer Disease (FAD)","28684"
"Thalamic Nuclei","Prader-Willi Syndrome","28685"
"Thalamic Nuclei","Machado-Joseph Disease","28686"
"Thalamic Nuclei","Cognition Disorders","28687"
"Thalamic Nuclei","Mood Disorders","28688"
"Thalamic Nuclei","Migraine Disorders","28689"
"Thalamic Nuclei","Gaucher Disease","28690"
"Thalamic Nuclei","Lewy Body Disease","28691"
"Thalamic Nuclei","Communicable Diseases","28692"
"Thalamic Nuclei","Prion Diseases","28693"
"Thalamic Nuclei","Obsessive-Compulsive Disorder","28694"
"Thalamic Nuclei","Pelizaeus-Merzbacher Disease","28695"
"Thalamic Nuclei","Movement Disorders","28696"
"Thalamic Nuclei","Klinefelter Syndrome","28697"
"Thalamic Nuclei","Virus Diseases","28698"
"Thalamic Nuclei","Psychotic Disorders","28699"
"Thalamic Nuclei","Idiopathic Hypereosinophilic Syndrome","28700"
"Thalamic Nuclei","Niemann-Pick disease, type C2","28701"
"Thalamic Nuclei","Bardet-Biedl Syndrome","28702"
"Thalamic Nuclei","Angelman Syndrome","28703"
"Thalamic Nuclei","Lung diseases","28704"
"Thalamic Nuclei","Fetal Alcohol Syndrome","28705"
"Thalamic Nuclei","Neuromuscular Diseases","28706"
"Thalamic Nuclei","Lafora Disease","28707"
"Thalamic Nuclei","22q13.3 Deletion Syndrome","28708"
"Thalamic Nuclei","Diseases of inner ear","28709"
"Thalamic Nuclei","Mucocutaneous Lymph Node Syndrome","28710"
"Thalamic Nuclei","CNS disorder","28711"
"Thalamic Nuclei","Mitochondrial Diseases","28712"
"Thalamic Nuclei","Pancreatic Diseases","28713"
"Thalamic Nuclei","Van der Woude syndrome","28714"
"Thalamic Nuclei","Rabies (disorder)","28715"
"Thalamic Nuclei","Rubinstein-Taybi Syndrome","28716"
"Thalamic Nuclei","Dyskinetic syndrome","28717"
